county_fips_code,0
13175.0,7242
13177.0,3006
13179.0,5292
13185.0,14182
13187.0,1464
13189.0,2126
13195.0,3587
13199.0,1717
13205.0,2044
13207.0,3025
13213.0,5527
13215.0,16312
13217.0,12480
13219.0,3400
13223.0,18249
13225.0,2758
13227.0,4261
13233.0,6429
13237.0,2049
13245.0,22769
13247.0,8639
13255.0,7497
13257.0,1473
13261.0,2591
13267.0,2683
13275.0,5223
13277.0,6091
13279.0,3810
13285.0,7963
13291.0,1399
13293.0,1841
13295.0,7567
13297.0,11403
13299.0,5653
13303.0,2152
13305.0,4240
13311.0,1653
13313.0,18027
13321.0,1983
15001.0,6901
15003.0,37624
15009.0,6947
16001.0,67233
16005.0,10675
16011.0,5477
16013.0,2576
16017.0,4315
16019.0,16824
16027.0,34349
16031.0,3312
16039.0,3169
16051.0,3367
16053.0,3447
16055.0,24157
16057.0,3838
16065.0,7860
16067.0,2685
16069.0,5188
16075.0,3184
16083.0,13187
17001.0,12533
17007.0,7565
17011.0,4165
17019.0,25596
17021.0,4837
17027.0,6783
17029.0,7265
17031.0,612974
17037.0,11675
17043.0,104116
17049.0,6019
17051.0,3911
17055.0,6739
17057.0,4772
17063.0,6965
17073.0,6176
17075.0,3906
17077.0,7625
17081.0,6011
17083.0,3152
17085.0,1998
17089.0,65792
17091.0,16727
17093.0,15423
17095.0,6603
17097.0,77184
17099.0,14433
17103.0,4543
17105.0,5569
17107.0,4689
17109.0,3498
17111.0,33051
17113.0,21724
17115.0,14339
17117.0,6397
17119.0,37943
17121.0,6545
17133.0,5034
17135.0,4617
17137.0,4875
17141.0,7111
17143.0,25956
17145.0,4103
17157.0,5187
17161.0,17779
17163.0,34985
17165.0,4054
17167.0,24437
17173.0,2947
17177.0,5454
17179.0,19754
17183.0,13178
17195.0,7854
17197.0,87188
17199.0,11442
17201.0,38961
17203.0,5451
18001.0,4523
18003.0,52555
18005.0,10562
18011.0,10619
18015.0,3793
18017.0,7158
18019.0,16890
18021.0,3950
18023.0,4679
18027.0,3878
18029.0,7225
18031.0,3737
18033.0,5554
18035.0,13366
18037.0,7544
18039.0,33064
18041.0,3678
18043.0,10031
18047.0,2453
18051.0,6183
18053.0,8854
18055.0,4596
18057.0,45053
18059.0,11591
18061.0,5920
18063.0,22548
18065.0,7564
18067.0,13488
18069.0,5824
18071.0,6168
18073.0,4659
18077.0,4619
18079.0,3406
18081.0,24191
18083.0,5438
18085.0,11014
18087.0,3180
18089.0,62273
18091.0,13946
18093.0,6938
18095.0,16672
18097.0,119377
18099.0,7031
18103.0,5160
18105.0,12423
18107.0,5539
18109.0,8064
18113.0,7046
18119.0,2571
18127.0,21274
18129.0,3491
18133.0,4977
18135.0,2843
18137.0,4193
18141.0,11776
18143.0,3913
18145.0,6269
18147.0,3078
18149.0,2646
18151.0,4876
18153.0,2934
18157.0,25403
18163.0,29568
18167.0,15300
18169.0,4661
18173.0,10316
18175.0,3119
18177.0,9427
18179.0,3680
18181.0,3338
18183.0,4963
19011.0,3157
19013.0,19342
19015.0,3062
19017.0,3256
19019.0,2337
19027.0,3236
19033.0,6157
19045.0,6222
19049.0,12811
19057.0,5899
19061.0,14767
19099.0,4917
19103.0,16770
19105.0,3401
19111.0,5121
19113.0,26075
19123.0,2780
19125.0,4516
19127.0,5816
19139.0,5904
19149.0,4356
19153.0,67884
19155.0,13020
19163.0,23027
19167.0,5568
19169.0,11999
19179.0,5015
19181.0,6830
19183.0,3127
19187.0,6281
19193.0,17351
20009.0,3181
20015.0,9714
20035.0,4820
20037.0,6373
20045.0,10976
20051.0,4143
20055.0,6556
20057.0,6593
20059.0,3262
20061.0,4349
20079.0,4537
20091.0,72476
20103.0,9271
20111.0,5031
20113.0,3939
20121.0,3878
20125.0,4825
20149.0,2534
20155.0,9571
20161.0,7232
20169.0,7613
20173.0,71557
20175.0,4233
20177.0,23393
20191.0,2792
20209.0,26287
21003.0,4481
21005.0,3772
21009.0,5221
21013.0,3077
21019.0,5040
21021.0,3131
21029.0,7342
21035.0,3419
21043.0,2459
21047.0,2807
21049.0,2826
21059.0,9794
21067.0,36498
21071.0,3198
21073.0,4050
21083.0,4046
21085.0,2222
21093.0,9747
21095.0,2789
21101.0,4674
21107.0,4543
21111.0,12780
21113.0,4454
21121.0,4054
21125.0,8221
21133.0,1901
21137.0,1828
21141.0,2559
21145.0,3868
21151.0,9289
21157.0,2077
21163.0,2203
21167.0,1823
21173.0,2856
21177.0,3146
21179.0,4896
21183.0,2411
21185.0,5670
21193.0,2643
21195.0,5442
21199.0,5227
21205.0,2238
21209.0,5256
21211.0,3838
21217.0,3200
21227.0,15094
21231.0,1501
21235.0,3965
21239.0,2307
22017.0,1813
22033.0,1438
22051.0,1555
22071.0,1933
23001.0,8869
23003.0,2552
23005.0,18557
23007.0,1506
23009.0,1678
23011.0,7283
23013.0,1382
23015.0,1232
23017.0,3872
23019.0,7889
23023.0,1520
23025.0,2667
23027.0,1606
23031.0,14834
24001.0,9912
24003.0,47396
24005.0,79540
24009.0,7875
24011.0,2866
24013.0,14649
24015.0,9077
24017.0,4472
24019.0,3873
24021.0,25983
24025.0,19436
24027.0,17413
24031.0,82814
24033.0,94282
24035.0,4790
24037.0,8646
24039.0,3369
24041.0,2388
24043.0,16398
24045.0,9407
24047.0,6506
24510.0,58694
25001.0,18896
25003.0,7994
25005.0,78343
25009.0,110890
25011.0,3225
25013.0,61764
25015.0,11329
25017.0,158313
25021.0,68782
25023.0,61997
25025.0,105516
25027.0,94610
26005.0,10475
26007.0,1947
26009.0,1425
26015.0,5874
26017.0,9883
26021.0,15078
26023.0,5802
26025.0,13429
26027.0,4418
26029.0,1522
26031.0,1688
26033.0,2143
26035.0,2291
26037.0,5934
26041.0,3827
26043.0,2466
26045.0,9710
26047.0,2161
26049.0,35314
26051.0,2090
26055.0,6251
26057.0,3244
26059.0,4238
26061.0,2623
26063.0,3280
26065.0,14235
26067.0,7950
26069.0,2007
26073.0,6042
26075.0,12148
26077.0,22890
26081.0,71130
26087.0,8690
26089.0,1142
26091.0,10295
26093.0,16735
26099.0,19731
26101.0,1248
26103.0,4723
26105.0,2262
26107.0,3258
26109.0,2018
26111.0,7580
26115.0,13904
26117.0,5831
26121.0,11554
26123.0,4779
26125.0,55840
26127.0,2771
26129.0,1603
26133.0,1867
26137.0,2107
26139.0,31624
26143.0,1687
26145.0,21264
26147.0,15573
26149.0,5914
26151.0,3174
26155.0,6274
26157.0,5235
26159.0,6893
26161.0,26077
26163.0,117269
26165.0,2611
27003.0,47797
27005.0,4249
27007.0,4927
27009.0,6361
27013.0,8561
27015.0,3409
27017.0,3855
27019.0,11979
27021.0,3346
27025.0,7060
27027.0,9047
27035.0,7690
27037.0,51910
27039.0,2318
27041.0,5267
27045.0,1841
27047.0,4207
27049.0,5421
27053.0,140071
27057.0,2220
27059.0,4853
27061.0,5102
27067.0,7365
27079.0,3331
27083.0,3815
27085.0,4907
27093.0,2999
27095.0,3492
27097.0,4619
27099.0,5495
27103.0,3684
27105.0,4398
27109.0,15697
27111.0,6585
27115.0,3636
27119.0,4276
27123.0,58337
27131.0,9029
27137.0,20084
27139.0,19537
27141.0,13363
27145.0,24648
27147.0,4910
27153.0,3135
27157.0,2340
27163.0,30519
27169.0,5469
27171.0,18385
28033.0,2331
28035.0,1034
28047.0,2991
28049.0,3592
28059.0,2559
28067.0,1309
28075.0,1141
28081.0,2
28089.0,1732
28095.0,4
28099.0,1058
28121.0,1484
28151.0,1482
29019.0,1345
29021.0,1193
29047.0,1003
29077.0,1500
29095.0,10574
29097.0,1809
29099.0,1606
29183.0,3969
29189.0,14626
29510.0,5027
30013.0,11812
30029.0,15313
30031.0,17024
30047.0,2796
30049.0,8290
30063.0,11866
30081.0,3833
30093.0,4592
30111.0,22126
31001.0,3231
31019.0,4546
31025.0,1999
31043.0,2993
31047.0,2596
31053.0,4435
31055.0,54560
31067.0,1425
31079.0,4223
31109.0,15915
31111.0,3136
31119.0,3549
31141.0,2957
31153.0,16334
31155.0,2198
31157.0,3499
31177.0,1937
32001.0,1696
32003.0,308864
32007.0,6514
32023.0,4103
32031.0,46868
32510.0,1020
33001.0,3809
33003.0,2434
33005.0,3921
33007.0,1632
33009.0,3967
33011.0,33140
33013.0,8603
33015.0,21475
33017.0,9654
33019.0,1949
34001.0,37798
34003.0,115635
34005.0,51605
34007.0,64959
34009.0,12199
34011.0,20455
34013.0,104779
34015.0,35620
34017.0,94421
34019.0,11679
34021.0,39619
34023.0,102536
34025.0,89489
34027.0,55833
34029.0,88461
34031.0,79582
34033.0,7222
34035.0,34545
34037.0,15906
34039.0,79012
34041.0,11350
35001.0,68287
35005.0,11540
35006.0,3790
35009.0,6676
35013.0,25294
35015.0,9653
35017.0,1915
35025.0,12896
35029.0,3655
35031.0,13450
35035.0,6561
35039.0,4254
35043.0,14159
35045.0,17568
35047.0,2147
35049.0,12162
35055.0,2112
35061.0,8335
36001.0,29031
36003.0,4009
36005.0,201898
36007.0,21193
36009.0,6636
36011.0,7094
36013.0,10799
36015.0,9191
36017.0,4097
36019.0,5174
36021.0,4482
36023.0,4965
36025.0,2800
36027.0,34476
36029.0,102502
36031.0,1807
36033.0,3324
36035.0,5040
36037.0,5890
36039.0,3878
36043.0,5882
36045.0,6761
36047.0,317639
36049.0,2798
36051.0,5048
36053.0,5276
36055.0,77400
36057.0,4297
36059.0,228311
36061.0,158234
36063.0,21100
36065.0,25436
36067.0,43235
36069.0,8490
36071.0,57400
36073.0,3722
36075.0,9110
36077.0,4278
36079.0,13242
36081.0,305235
36083.0,13843
36085.0,85123
36087.0,60333
36089.0,7881
36091.0,14908
36093.0,15655
36095.0,1932
36101.0,8360
36103.0,226812
36105.0,8054
36107.0,4255
36109.0,5681
36111.0,17661
36113.0,4909
36115.0,3288
36117.0,6821
36119.0,157959
36121.0,3782
37001.0,23396
37003.0,5739
37007.0,3397
37009.0,2959
37013.0,6092
37017.0,5002
37019.0,14202
37021.0,24307
37023.0,13708
37025.0,29714
37027.0,11812
37031.0,7178
37033.0,2766
37035.0,25438
37037.0,6086
37039.0,4133
37045.0,15954
37047.0,9335
37049.0,12530
37051.0,40275
37053.0,2240
37055.0,3300
37057.0,22913
37059.0,5482
37061.0,8888
37063.0,31722
37065.0,7022
37067.0,46397
37069.0,8735
37071.0,35193
37077.0,7171
37079.0,2990
37081.0,60037
37083.0,7008
37085.0,16381
37087.0,6299
37089.0,13462
37091.0,2478
37093.0,6470
37097.0,25701
37099.0,4884
37101.0,29474
37105.0,8403
37107.0,8385
37109.0,13157
37111.0,7365
37113.0,4179
37115.0,2370
37117.0,3184
37119.0,143880
37123.0,4085
37125.0,12171
37127.0,13755
37129.0,26381
37133.0,25067
37135.0,10593
37139.0,4280
37141.0,7963
37145.0,4494
37147.0,26519
37149.0,1987
37151.0,19013
37153.0,6458
37155.0,23123
37157.0,10331
37159.0,23916
37161.0,9775
37163.0,10216
37165.0,5107
37167.0,10266
37169.0,5417
37171.0,10645
37175.0,3382
37179.0,32619
37181.0,5949
37183.0,117087
37189.0,5936
37191.0,14255
37193.0,9430
37195.0,12049
37197.0,5249
38015.0,3898
38017.0,5075
38035.0,2462
38059.0,1287
38089.0,1251
38101.0,2217
38105.0,1069
39001.0,3163
39003.0,13424
39005.0,5471
39007.0,7309
39009.0,6474
39011.0,5640
39013.0,7615
39015.0,5055
39017.0,44859
39019.0,2376
39021.0,4129
39023.0,16890
39025.0,24414
39027.0,4938
39029.0,10888
39031.0,3319
39033.0,5018
39035.0,129632
39037.0,6242
39039.0,5164
39041.0,21349
39043.0,9311
39045.0,19397
39047.0,3430
39049.0,146049
39051.0,4984
39053.0,3160
39055.0,7867
39057.0,19282
39059.0,4284
39061.0,92456
39063.0,7916
39065.0,3321
39069.0,3012
39071.0,4944
39073.0,2703
39075.0,3071
39077.0,6930
39079.0,3903
39081.0,6898
39083.0,6061
39085.0,23664
39087.0,7601
39089.0,19475
39091.0,4722
39093.0,29940
39095.0,48838
39097.0,5146
39099.0,25550
39101.0,10004
39103.0,18923
39105.0,1874
39107.0,5323
39109.0,12970
39113.0,64110
39117.0,3487
39119.0,11198
39123.0,4190
39127.0,3815
39129.0,9977
39131.0,3393
39133.0,15342
39135.0,4626
39137.0,4640
39139.0,15091
39141.0,8749
39143.0,6484
39145.0,8960
39147.0,5995
39149.0,5436
39151.0,39379
39153.0,54248
39155.0,18896
39157.0,10139
39159.0,6859
39161.0,2911
39165.0,28790
39167.0,6474
39169.0,11250
39171.0,4225
39173.0,14928
39175.0,2624
40001.0,4562
40009.0,3067
40013.0,7845
40015.0,4728
40017.0,20871
40019.0,8204
40021.0,8269
40027.0,38649
40031.0,18801
40037.0,9730
40039.0,4603
40041.0,6680
40047.0,8996
40049.0,4393
40051.0,7262
40065.0,3508
40071.0,6503
40079.0,7332
40081.0,4297
40083.0,5459
40087.0,6643
40089.0,5141
40097.0,5762
40101.0,12134
40109.0,108149
40111.0,5234
40113.0,6066
40115.0,5612
40119.0,10927
40121.0,6152
40123.0,6187
40125.0,10496
40131.0,13878
40133.0,3431
40135.0,6133
40137.0,6728
40143.0,96995
40145.0,11375
40147.0,7317
40153.0,3382
41003.0,4462
41005.0,25944
41007.0,2013
41009.0,3106
41011.0,3983
41013.0,2030
41015.0,1545
41017.0,15859
41019.0,10360
41027.0,1536
41029.0,20329
41031.0,3008
41033.0,8266
41035.0,6224
41039.0,23377
41041.0,2613
41043.0,9767
41045.0,4699
41047.0,31745
41051.0,49889
41053.0,5972
41057.0,1758
41059.0,12301
41061.0,2618
41065.0,2249
41067.0,34184
41071.0,7211
42001.0,11177
42003.0,114844
42005.0,6865
42007.0,18144
42009.0,5245
42011.0,52456
42013.0,14538
42015.0,6479
42017.0,66738
42019.0,20402
42021.0,16070
42025.0,7203
42027.0,18392
42029.0,45488
42031.0,3533
42033.0,9484
42035.0,3985
42037.0,6528
42039.0,8714
42041.0,23497
42043.0,29692
42045.0,57405
42047.0,3150
42049.0,23858
42051.0,14607
42055.0,18062
42059.0,3834
42061.0,5695
42063.0,7235
42065.0,3687
42067.0,2355
42069.0,20114
42071.0,62089
42073.0,8943
42075.0,17901
42077.0,44292
42079.0,35240
42081.0,13315
42083.0,4052
42085.0,11059
42087.0,5844
42089.0,17067
42091.0,77835
42095.0,40384
42097.0,10689
42099.0,4353
42101.0,170109
42103.0,4516
42107.0,16285
42109.0,3973
42111.0,8855
42115.0,2960
42117.0,3506
42119.0,6505
42121.0,4708
42123.0,3015
42125.0,20540
42127.0,4785
42129.0,38178
42133.0,52852
44001.0,5331
44003.0,19586
44005.0,7035
44007.0,102902
44009.0,11316
45001.0,3272
45003.0,24797
45007.0,31929
45011.0,3558
45013.0,25321
45015.0,28337
45019.0,60678
45021.0,8356
45023.0,5774
45025.0,6411
45027.0,4534
45029.0,5298
45031.0,10871
45033.0,5766
45035.0,30533
45037.0,4030
45039.0,3093
45041.0,24602
45043.0,8914
45045.0,94179
45047.0,9930
45051.0,56606
45053.0,3621
45055.0,10842
45057.0,14355
45059.0,9633
45063.0,50024
45067.0,4830
45069.0,4371
45071.0,6924
45073.0,13214
45075.0,13426
45077.0,24740
45079.0,64219
45081.0,2314
45083.0,54262
45085.0,14651
45087.0,3723
45089.0,5229
45091.0,42835
46011.0,4230
46013.0,5620
46029.0,4650
46081.0,3015
46083.0,8720
46093.0,2803
46099.0,31953
46103.0,14116
46135.0,3039
47001.0,11363
47003.0,8235
47009.0,21240
47011.0,20411
47013.0,5611
47017.0,5062
47019.0,9202
47021.0,6316
47025.0,4542
47029.0,6419
47031.0,9453
47035.0,9777
47037.0,112810
47041.0,3843
47043.0,9499
47045.0,7542
47047.0,6693
47051.0,7194
47053.0,9824
47055.0,5234
47057.0,3737
47059.0,11663
47063.0,11957
47065.0,58964
47069.0,4722
47071.0,4987
47073.0,8994
47077.0,5044
47079.0,4953
47081.0,4191
47089.0,8811
47093.0,70314
47097.0,4863
47099.0,8694
47103.0,5972
47105.0,8316
47107.0,9470
47109.0,4139
47111.0,4821
47113.0,16360
47115.0,5055
47117.0,6195
47119.0,17898
47123.0,8749
47125.0,29427
47129.0,3224
47131.0,5970
47133.0,4119
47141.0,15381
47143.0,6303
47145.0,8885
47147.0,12892
47149.0,57049
47151.0,4211
47155.0,17991
47157.0,135165
47159.0,3781
47163.0,23765
47165.0,31919
47167.0,10436
47177.0,7680
47179.0,19814
47183.0,5591
47185.0,5010
47187.0,37731
47189.0,24983
48001.0,3150
48029.0,6935
48039.0,1664
48041.0,4240
48049.0,2162
48085.0,1304
48099.0,1816
48113.0,1965
48121.0,2331
48141.0,2792
48149.0,1
48167.0,6128
48201.0,2100
48215.0,1363
48245.0,1466
48253.0,1546
48293.0,1
48349.0,1685
48355.0,1064
48375.0,1523
48419.0,7
48471.0,3378
48477.0,1
49003.0,6942
49005.0,19050
49007.0,1571
49011.0,48105
49021.0,7239
49035.0,174200
49039.0,4557
49041.0,2952
49043.0,5758
49045.0,8920
49047.0,3800
49049.0,108102
49051.0,5399
49053.0,24269
49057.0,35565
50001.0,1197
50003.0,1857
50005.0,1171
50007.0,8483
50011.0,2348
50019.0,1527
50021.0,2429
50023.0,2453
50025.0,1456
50027.0,1672
51001.0,3404
51003.0,6591
51009.0,3427
51013.0,16755
51015.0,7657
51019.0,7692
51023.0,2967
51027.0,1819
51031.0,5610
51033.0,3155
51035.0,3092
51041.0,32790
51047.0,5231
51053.0,2516
51059.0,83342
51061.0,5615
51065.0,2118
51067.0,4820
51069.0,9253
51073.0,2980
51075.0,1655
51083.0,3007
51085.0,9733
51087.0,29477
51089.0,5297
51093.0,3625
51095.0,5536
51099.0,1968
51105.0,2785
51107.0,30502
51109.0,2372
51117.0,2647
51121.0,10193
51127.0,1775
51137.0,2643
51139.0,2394
51143.0,6394
51145.0,2205
51147.0,2417
51149.0,4168
51153.0,48977
51155.0,3154
51161.0,9486
51163.0,1683
51165.0,7624
51167.0,2687
51169.0,2244
51171.0,4871
51173.0,3380
51177.0,11898
51179.0,13329
51185.0,4418
51187.0,3745
51191.0,6004
51195.0,3910
51197.0,3377
51199.0,4454
51510.0,12869
51540.0,4472
51550.0,24904
51590.0,4972
51630.0,2411
51650.0,12640
51660.0,6995
51670.0,3109
51680.0,8369
51683.0,4482
51700.0,17107
51710.0,21134
51730.0,4407
51740.0,10377
51760.0,19911
51770.0,9788
51775.0,2549
51790.0,2785
51800.0,9301
51810.0,43008
51820.0,2667
51840.0,3216
53003.0,2259
53005.0,27270
53007.0,9354
53009.0,3584
53011.0,35182
53015.0,11027
53017.0,5137
53021.0,17930
53025.0,13205
53027.0,6593
53029.0,3020
53033.0,144553
53035.0,13716
53037.0,4161
53039.0,1454
53041.0,8208
53045.0,4372
53047.0,3978
53049.0,1507
53053.0,78171
53057.0,8612
53061.0,55456
53063.0,61709
53065.0,3727
53067.0,16581
53071.0,7577
53073.0,13691
53075.0,4985
53077.0,38546
54039.0,1245
55001.0,1931
55005.0,6163
55009.0,35220
55015.0,6562
55017.0,7707
55019.0,3797
55021.0,5691
55025.0,49750
55027.0,10275
55029.0,2933
55031.0,4779
55033.0,5434
55035.0,12763
55039.0,14053
55043.0,5200
55045.0,3777
55049.0,2248
55053.0,2299
55055.0,9565
55057.0,2712
55059.0,19166
55061.0,2713
55063.0,13914
55069.0,3394
55071.0,8233
55073.0,16816
55075.0,4717
55079.0,77755
55081.0,5286
55083.0,5462
55085.0,3713
55087.0,23115
55089.0,9693
55093.0,4561
55095.0,5223
55097.0,7845
55101.0,23762
55105.0,18048
55109.0,9467
55111.0,6650
55115.0,4969
55117.0,14460
55119.0,2289
55121.0,3801
55123.0,2179
55125.0,2191
55127.0,12022
55131.0,17247
55133.0,49432
55135.0,5736
55137.0,2164
55139.0,21220
55141.0,8096
56001.0,5395
56005.0,6867
56013.0,6783
56021.0,13835
56025.0,11269
56029.0,3860
56033.0,4177
56037.0,6298
56039.0,4635
56041.0,3212
